City	Incorporation	State	Year	Population
Northlake 	city	Illinois	2010	12334
Northlake 	city	Illinois	2011	12358
Northlake 	city	Illinois	2012	12379
Northlake 	city	Illinois	2013	12394
Northlake 	city	Illinois	2014	12376
Northlake 	city	Illinois	2015	12312
Oak Forest 	city	Illinois	2010	28003
Oak Forest 	city	Illinois	2011	28091
Oak Forest 	city	Illinois	2012	28167
Oak Forest 	city	Illinois	2013	28226
Oak Forest 	city	Illinois	2014	28202
Oak Forest 	city	Illinois	2015	28074
O'Fallon 	city	Illinois	2010	28714
O'Fallon 	city	Illinois	2011	29326
O'Fallon 	city	Illinois	2012	29233
O'Fallon 	city	Illinois	2013	29136
O'Fallon 	city	Illinois	2014	29045
O'Fallon 	city	Illinois	2015	29002
Olney 	city	Illinois	2010	9112
Olney 	city	Illinois	2011	9118
Olney 	city	Illinois	2012	9092
Olney 	city	Illinois	2013	9043
Olney 	city	Illinois	2014	9049
Olney 	city	Illinois	2015	9005
Ottawa 	city	Illinois	2010	18740
Ottawa 	city	Illinois	2011	18668
Ottawa 	city	Illinois	2012	18561
Ottawa 	city	Illinois	2013	18538
Ottawa 	city	Illinois	2014	18448
Ottawa 	city	Illinois	2015	18342
Palos Heights 	city	Illinois	2010	12524
Palos Heights 	city	Illinois	2011	12560
Palos Heights 	city	Illinois	2012	12591
Palos Heights 	city	Illinois	2013	12613
Palos Heights 	city	Illinois	2014	12601
Palos Heights 	city	Illinois	2015	12545
Palos Hills 	city	Illinois	2010	17499
Palos Hills 	city	Illinois	2011	17554
Palos Hills 	city	Illinois	2012	17602
Palos Hills 	city	Illinois	2013	17641
Palos Hills 	city	Illinois	2014	17634
Palos Hills 	city	Illinois	2015	17565
Pana 	city	Illinois	2010	5840
Pana 	city	Illinois	2011	5823
Pana 	city	Illinois	2012	5778
Pana 	city	Illinois	2013	5715
Pana 	city	Illinois	2014	5661
Pana 	city	Illinois	2015	5607
Paris 	city	Illinois	2010	8824
Paris 	city	Illinois	2011	8769
Paris 	city	Illinois	2012	8650
Paris 	city	Illinois	2013	8525
Paris 	city	Illinois	2014	8461
Paris 	city	Illinois	2015	8432
Park City 	city	Illinois	2010	7572
Park City 	city	Illinois	2011	7532
Park City 	city	Illinois	2012	7490
Park City 	city	Illinois	2013	7475
Park City 	city	Illinois	2014	7446
Park City 	city	Illinois	2015	7392
Park Ridge 	city	Illinois	2010	37520
Park Ridge 	city	Illinois	2011	37614
Park Ridge 	city	Illinois	2012	37740
Park Ridge 	city	Illinois	2013	37871
Park Ridge 	city	Illinois	2014	37869
Park Ridge 	city	Illinois	2015	37757
Pekin 	city	Illinois	2010	34095
Pekin 	city	Illinois	2011	34097
Pekin 	city	Illinois	2012	34135
Pekin 	city	Illinois	2013	33972
Pekin 	city	Illinois	2014	33700
Pekin 	city	Illinois	2015	33223
Peru 	city	Illinois	2010	10289
Peru 	city	Illinois	2011	10252
Peru 	city	Illinois	2012	10188
Peru 	city	Illinois	2013	10095
Peru 	city	Illinois	2014	10026
Peru 	city	Illinois	2015	9952
Pinckneyville 	city	Illinois	2010	5644
Pinckneyville 	city	Illinois	2011	5683
Pinckneyville 	city	Illinois	2012	5401
Pinckneyville 	city	Illinois	2013	5414
Pinckneyville 	city	Illinois	2014	5393
Pinckneyville 	city	Illinois	2015	5385
Plano 	city	Illinois	2010	10909
Plano 	city	Illinois	2011	11002
Plano 	city	Illinois	2012	11086
Plano 	city	Illinois	2013	11148
Plano 	city	Illinois	2014	11230
Plano 	city	Illinois	2015	11282
Pontiac 	city	Illinois	2010	11911
Pontiac 	city	Illinois	2011	11959
Pontiac 	city	Illinois	2012	11975
Pontiac 	city	Illinois	2013	12029
Pontiac 	city	Illinois	2014	11889
Pontiac 	city	Illinois	2015	11794
Princeton 	city	Illinois	2010	7901
Princeton 	city	Illinois	2011	7840
Princeton 	city	Illinois	2012	7770
Princeton 	city	Illinois	2013	7710
Princeton 	city	Illinois	2014	7668
Princeton 	city	Illinois	2015	7594
Prospect Heights 	city	Illinois	2010	16269
Prospect Heights 	city	Illinois	2011	16315
Prospect Heights 	city	Illinois	2012	16361
Prospect Heights 	city	Illinois	2013	16400
Prospect Heights 	city	Illinois	2014	16424
Prospect Heights 	city	Illinois	2015	16386
Quincy 	city	Illinois	2010	40683
Quincy 	city	Illinois	2011	40823
Quincy 	city	Illinois	2012	40780
Quincy 	city	Illinois	2013	40714
Quincy 	city	Illinois	2014	40744
Quincy 	city	Illinois	2015	40780
Robinson 	city	Illinois	2010	7709
Robinson 	city	Illinois	2011	7707
Robinson 	city	Illinois	2012	7696
Robinson 	city	Illinois	2013	7660
Robinson 	city	Illinois	2014	7616
Robinson 	city	Illinois	2015	7631
Rochelle 	city	Illinois	2010	9560
Rochelle 	city	Illinois	2011	9596
Rochelle 	city	Illinois	2012	9530
Rochelle 	city	Illinois	2013	9437
Rochelle 	city	Illinois	2014	9378
Rochelle 	city	Illinois	2015	9309
Rock Falls 	city	Illinois	2010	9395
Rock Falls 	city	Illinois	2011	9343
Rock Falls 	city	Illinois	2012	9261
Rock Falls 	city	Illinois	2013	9198
Rock Falls 	city	Illinois	2014	9095
Rock Falls 	city	Illinois	2015	9087
Rock Island 	city	Illinois	2010	39008
Rock Island 	city	Illinois	2011	39008
Rock Island 	city	Illinois	2012	38986
Rock Island 	city	Illinois	2013	38939
Rock Island 	city	Illinois	2014	38817
Rock Island 	city	Illinois	2015	38620
Rolling Meadows 	city	Illinois	2010	24114
Rolling Meadows 	city	Illinois	2011	24180
Rolling Meadows 	city	Illinois	2012	24245
Rolling Meadows 	city	Illinois	2013	24292
Rolling Meadows 	city	Illinois	2014	24287
Rolling Meadows 	city	Illinois	2015	24190
St. Charles 	city	Illinois	2010	32986
St. Charles 	city	Illinois	2011	33175
St. Charles 	city	Illinois	2012	33256
St. Charles 	city	Illinois	2013	33293
St. Charles 	city	Illinois	2014	33400
St. Charles 	city	Illinois	2015	33460
Salem 	city	Illinois	2010	7481
Salem 	city	Illinois	2011	7398
Salem 	city	Illinois	2012	7385
Salem 	city	Illinois	2013	7332
Salem 	city	Illinois	2014	7318
Salem 	city	Illinois	2015	7287
Sandwich 	city	Illinois	2010	7420
Sandwich 	city	Illinois	2011	7371
Sandwich 	city	Illinois	2012	7372
Sandwich 	city	Illinois	2013	7367
Sandwich 	city	Illinois	2014	7399
Sandwich 	city	Illinois	2015	7366
Silvis 	city	Illinois	2010	7514
Silvis 	city	Illinois	2011	7489
Silvis 	city	Illinois	2012	7528
Silvis 	city	Illinois	2013	7603
Silvis 	city	Illinois	2014	7555
Silvis 	city	Illinois	2015	7491
South Beloit 	city	Illinois	2010	7889
South Beloit 	city	Illinois	2011	7864
South Beloit 	city	Illinois	2012	7818
South Beloit 	city	Illinois	2013	7784
South Beloit 	city	Illinois	2014	7719
South Beloit 	city	Illinois	2015	7680
Spring Valley 	city	Illinois	2010	5547
Spring Valley 	city	Illinois	2011	5500
Spring Valley 	city	Illinois	2012	5446
Spring Valley 	city	Illinois	2013	5403
Spring Valley 	city	Illinois	2014	5369
Spring Valley 	city	Illinois	2015	5314
Staunton 	city	Illinois	2010	5208
Staunton 	city	Illinois	2011	5215
Staunton 	city	Illinois	2012	5145
Staunton 	city	Illinois	2013	5106
Staunton 	city	Illinois	2014	5049
Staunton 	city	Illinois	2015	5018
Sterling 	city	Illinois	2010	15432
Sterling 	city	Illinois	2011	15343
Sterling 	city	Illinois	2012	15230
Sterling 	city	Illinois	2013	15126
Sterling 	city	Illinois	2014	15065
Sterling 	city	Illinois	2015	15057
Streator 	city	Illinois	2010	13692
Streator 	city	Illinois	2011	13643
Streator 	city	Illinois	2012	13559
Streator 	city	Illinois	2013	13418
Streator 	city	Illinois	2014	13303
Streator 	city	Illinois	2015	13182
Sycamore 	city	Illinois	2010	17524
Sycamore 	city	Illinois	2011	17424
Sycamore 	city	Illinois	2012	17467
Sycamore 	city	Illinois	2013	17520
Sycamore 	city	Illinois	2014	17727
Sycamore 	city	Illinois	2015	17712
Taylorville 	city	Illinois	2010	11271
Taylorville 	city	Illinois	2011	11245
Taylorville 	city	Illinois	2012	11174
Taylorville 	city	Illinois	2013	11057
Taylorville 	city	Illinois	2014	10979
Taylorville 	city	Illinois	2015	10873
Troy 	city	Illinois	2010	9904
Troy 	city	Illinois	2011	9935
Troy 	city	Illinois	2012	9942
Troy 	city	Illinois	2013	9981
Troy 	city	Illinois	2014	9996
Troy 	city	Illinois	2015	10036
Urbana 	city	Illinois	2010	41571
Urbana 	city	Illinois	2011	41665
Urbana 	city	Illinois	2012	41806
Urbana 	city	Illinois	2013	41967
Urbana 	city	Illinois	2014	42171
Urbana 	city	Illinois	2015	42311
Vandalia 	city	Illinois	2010	7038
Vandalia 	city	Illinois	2011	7250
Vandalia 	city	Illinois	2012	7109
Vandalia 	city	Illinois	2013	7136
Vandalia 	city	Illinois	2014	7097
Vandalia 	city	Illinois	2015	7112
Warrenville 	city	Illinois	2010	13191
Warrenville 	city	Illinois	2011	13248
Warrenville 	city	Illinois	2012	13284
Warrenville 	city	Illinois	2013	13347
Warrenville 	city	Illinois	2014	13342
Warrenville 	city	Illinois	2015	13317
Washington 	city	Illinois	2010	15249
Washington 	city	Illinois	2011	15415
Washington 	city	Illinois	2012	15494
Washington 	city	Illinois	2013	15707
Washington 	city	Illinois	2014	15808
Washington 	city	Illinois	2015	16664
Waterloo 	city	Illinois	2010	9998
Waterloo 	city	Illinois	2011	10078
Waterloo 	city	Illinois	2012	10108
Waterloo 	city	Illinois	2013	10159
Waterloo 	city	Illinois	2014	10171
Waterloo 	city	Illinois	2015	10236
Watseka 	city	Illinois	2010	5289
Watseka 	city	Illinois	2011	5252
Watseka 	city	Illinois	2012	5207
Watseka 	city	Illinois	2013	5143
Watseka 	city	Illinois	2014	5101
Watseka 	city	Illinois	2015	5070
West Chicago 	city	Illinois	2010	27235
West Chicago 	city	Illinois	2011	27367
West Chicago 	city	Illinois	2012	27450
West Chicago 	city	Illinois	2013	27540
West Chicago 	city	Illinois	2014	27518
West Chicago 	city	Illinois	2015	27447
West Frankfort 	city	Illinois	2010	8182
West Frankfort 	city	Illinois	2011	8177
West Frankfort 	city	Illinois	2012	8148
West Frankfort 	city	Illinois	2013	8092
West Frankfort 	city	Illinois	2014	8077
West Frankfort 	city	Illinois	2015	8067
Wilmington 	city	Illinois	2010	5750
Wilmington 	city	Illinois	2011	5746
Wilmington 	city	Illinois	2012	5741
Wilmington 	city	Illinois	2013	5722
Wilmington 	city	Illinois	2014	5710
Wilmington 	city	Illinois	2015	5694
Wood Dale 	city	Illinois	2010	13787
Wood Dale 	city	Illinois	2011	13858
Wood Dale 	city	Illinois	2012	13898
Wood Dale 	city	Illinois	2013	13965
Wood Dale 	city	Illinois	2014	13951
Wood Dale 	city	Illinois	2015	13917
Wood River 	city	Illinois	2010	10646
Wood River 	city	Illinois	2011	10567
Wood River 	city	Illinois	2012	10499
Wood River 	city	Illinois	2013	10427
Wood River 	city	Illinois	2014	10358
Wood River 	city	Illinois	2015	10294
Woodstock 	city	Illinois	2010	24843
Woodstock 	city	Illinois	2011	24932
Woodstock 	city	Illinois	2012	25043
Woodstock 	city	Illinois	2013	25125
Woodstock 	city	Illinois	2014	25152
Woodstock 	city	Illinois	2015	25189
Yorkville 	city	Illinois	2010	17015
Yorkville 	city	Illinois	2011	17266
Yorkville 	city	Illinois	2012	17518
Yorkville 	city	Illinois	2013	17804
Yorkville 	city	Illinois	2014	18161
Yorkville 	city	Illinois	2015	18451
Zion 	city	Illinois	2010	24371
Zion 	city	Illinois	2011	24319
Zion 	city	Illinois	2012	24262
Zion 	city	Illinois	2013	24286
Zion 	city	Illinois	2014	24251
Zion 	city	Illinois	2015	24117
Alexandria 	city	Indiana	2010	5143
Alexandria 	city	Indiana	2011	5112
Alexandria 	city	Indiana	2012	5078
Alexandria 	city	Indiana	2013	5082
Alexandria 	city	Indiana	2014	5071
Alexandria 	city	Indiana	2015	5047
Angola 	city	Indiana	2010	8601
Angola 	city	Indiana	2011	8591
Angola 	city	Indiana	2012	8602
Angola 	city	Indiana	2013	8634
Angola 	city	Indiana	2014	8651
Angola 	city	Indiana	2015	8644
Auburn 	city	Indiana	2010	12825
Auburn 	city	Indiana	2011	12898
Auburn 	city	Indiana	2012	12853
Auburn 	city	Indiana	2013	12878
Auburn 	city	Indiana	2014	12933
Auburn 	city	Indiana	2015	12979
Batesville 	city	Indiana	2010	6525
Batesville 	city	Indiana	2011	6505
Batesville 	city	Indiana	2012	6496
Batesville 	city	Indiana	2013	6509
Batesville 	city	Indiana	2014	6548
Batesville 	city	Indiana	2015	6611
Bedford 	city	Indiana	2010	13408
Bedford 	city	Indiana	2011	13406
Bedford 	city	Indiana	2012	13403
Bedford 	city	Indiana	2013	13363
Bedford 	city	Indiana	2014	13330
Bedford 	city	Indiana	2015	13347
Beech Grove 	city	Indiana	2010	14205
Beech Grove 	city	Indiana	2011	14255
Beech Grove 	city	Indiana	2012	14337
Beech Grove 	city	Indiana	2013	14470
Beech Grove 	city	Indiana	2014	14521
Beech Grove 	city	Indiana	2015	14548
Bluffton 	city	Indiana	2010	9910
Bluffton 	city	Indiana	2011	9935
Bluffton 	city	Indiana	2012	9915
Bluffton 	city	Indiana	2013	9923
Bluffton 	city	Indiana	2014	9956
Bluffton 	city	Indiana	2015	10005
Boonville 	city	Indiana	2010	6255
Boonville 	city	Indiana	2011	6243
Boonville 	city	Indiana	2012	6220
Boonville 	city	Indiana	2013	6226
Boonville 	city	Indiana	2014	6181
Boonville 	city	Indiana	2015	6180
Brazil 	city	Indiana	2010	8060
Brazil 	city	Indiana	2011	8087
Brazil 	city	Indiana	2012	8153
Brazil 	city	Indiana	2013	8141
Brazil 	city	Indiana	2014	8089
Brazil 	city	Indiana	2015	8109
Charlestown 	city	Indiana	2010	7601
Charlestown 	city	Indiana	2011	7698
Charlestown 	city	Indiana	2012	7734
Charlestown 	city	Indiana	2013	7974
Charlestown 	city	Indiana	2014	8053
Charlestown 	city	Indiana	2015	8088
Columbia City 	city	Indiana	2010	8777
Columbia City 	city	Indiana	2011	8817
Columbia City 	city	Indiana	2012	8814
Columbia City 	city	Indiana	2013	8793
Columbia City 	city	Indiana	2014	8832
Columbia City 	city	Indiana	2015	8857
Columbus 	city	Indiana	2010	44121
Columbus 	city	Indiana	2011	44588
Columbus 	city	Indiana	2012	45345
Columbus 	city	Indiana	2013	45701
Columbus 	city	Indiana	2014	46129
Columbus 	city	Indiana	2015	46690
Connersville 	city	Indiana	2010	13520
Connersville 	city	Indiana	2011	13421
Connersville 	city	Indiana	2012	13308
Connersville 	city	Indiana	2013	13248
Connersville 	city	Indiana	2014	13031
Connersville 	city	Indiana	2015	13010
Crawfordsville 	city	Indiana	2010	15911
Crawfordsville 	city	Indiana	2011	16029
Crawfordsville 	city	Indiana	2012	15991
Crawfordsville 	city	Indiana	2013	15956
Crawfordsville 	city	Indiana	2014	15953
Crawfordsville 	city	Indiana	2015	16024
Crown Point 	city	Indiana	2010	27867
Crown Point 	city	Indiana	2011	27999
Crown Point 	city	Indiana	2012	28139
Crown Point 	city	Indiana	2013	28392
Crown Point 	city	Indiana	2014	28642
Crown Point 	city	Indiana	2015	28879
Decatur 	city	Indiana	2010	9421
Decatur 	city	Indiana	2011	9383
Decatur 	city	Indiana	2012	9380
Decatur 	city	Indiana	2013	9421
Decatur 	city	Indiana	2014	9423
Decatur 	city	Indiana	2015	9465
East Chicago 	city	Indiana	2010	29701
East Chicago 	city	Indiana	2011	29525
East Chicago 	city	Indiana	2012	29450
East Chicago 	city	Indiana	2013	29226
East Chicago 	city	Indiana	2014	29009
East Chicago 	city	Indiana	2015	28699
Elwood 	city	Indiana	2010	8596
Elwood 	city	Indiana	2011	8547
Elwood 	city	Indiana	2012	8515
Elwood 	city	Indiana	2013	8512
Elwood 	city	Indiana	2014	8487
Elwood 	city	Indiana	2015	8455
Frankfort 	city	Indiana	2010	16429
Frankfort 	city	Indiana	2011	16332
Frankfort 	city	Indiana	2012	16259
Frankfort 	city	Indiana	2013	16247
Frankfort 	city	Indiana	2014	16104
Frankfort 	city	Indiana	2015	16060
Franklin 	city	Indiana	2010	23739
Franklin 	city	Indiana	2011	23816
Franklin 	city	Indiana	2012	23999
Franklin 	city	Indiana	2013	24216
Franklin 	city	Indiana	2014	24347
Franklin 	city	Indiana	2015	24598
Garrett 	city	Indiana	2010	6320
Garrett 	city	Indiana	2011	6339
Garrett 	city	Indiana	2012	6314
Garrett 	city	Indiana	2013	6326
Garrett 	city	Indiana	2014	6338
Garrett 	city	Indiana	2015	6344
Gas City 	city	Indiana	2010	6158
Gas City 	city	Indiana	2011	6138
Gas City 	city	Indiana	2012	6097
Gas City 	city	Indiana	2013	6080
Gas City 	city	Indiana	2014	6037
Gas City 	city	Indiana	2015	5968
Goshen 	city	Indiana	2010	32081
Goshen 	city	Indiana	2011	32299
Goshen 	city	Indiana	2012	32374
Goshen 	city	Indiana	2013	32548
Goshen 	city	Indiana	2014	32734
Goshen 	city	Indiana	2015	32983
Greencastle 	city	Indiana	2010	10304
Greencastle 	city	Indiana	2011	10296
Greencastle 	city	Indiana	2012	10243
Greencastle 	city	Indiana	2013	10300
Greencastle 	city	Indiana	2014	10362
Greencastle 	city	Indiana	2015	10401
Greenfield 	city	Indiana	2010	20733
Greenfield 	city	Indiana	2011	20818
Greenfield 	city	Indiana	2012	20999
Greenfield 	city	Indiana	2013	21100
Greenfield 	city	Indiana	2014	21399
Greenfield 	city	Indiana	2015	21497
Greensburg 	city	Indiana	2010	11537
Greensburg 	city	Indiana	2011	11580
Greensburg 	city	Indiana	2012	11650
Greensburg 	city	Indiana	2013	11718
Greensburg 	city	Indiana	2014	11811
Greensburg 	city	Indiana	2015	11819
Hartford City 	city	Indiana	2010	6211
Hartford City 	city	Indiana	2011	6172
Hartford City 	city	Indiana	2012	6112
Hartford City 	city	Indiana	2013	6078
Hartford City 	city	Indiana	2014	6042
Hartford City 	city	Indiana	2015	5992
Hobart 	city	Indiana	2010	29329
Hobart 	city	Indiana	2011	29170
Hobart 	city	Indiana	2012	28996
Hobart 	city	Indiana	2013	28810
Hobart 	city	Indiana	2014	28653
Hobart 	city	Indiana	2015	28404
Huntingburg 	city	Indiana	2010	6055
Huntingburg 	city	Indiana	2011	6082
Huntingburg 	city	Indiana	2012	6053
Huntingburg 	city	Indiana	2013	6071
Huntingburg 	city	Indiana	2014	6045
Huntingburg 	city	Indiana	2015	6035
Huntington 	city	Indiana	2010	17361
Huntington 	city	Indiana	2011	17389
Huntington 	city	Indiana	2012	17299
Huntington 	city	Indiana	2013	17217
Huntington 	city	Indiana	2014	17159
Huntington 	city	Indiana	2015	17095
Jasper 	city	Indiana	2010	15064
Jasper 	city	Indiana	2011	15189
Jasper 	city	Indiana	2012	15181
Jasper 	city	Indiana	2013	15277
Jasper 	city	Indiana	2014	15332
Jasper 	city	Indiana	2015	15451
Jeffersonville 	city	Indiana	2010	45170
Jeffersonville 	city	Indiana	2011	45577
Jeffersonville 	city	Indiana	2012	45663
Jeffersonville 	city	Indiana	2013	45818
Jeffersonville 	city	Indiana	2014	46450
Jeffersonville 	city	Indiana	2015	46960
Kendallville 	city	Indiana	2010	9854
Kendallville 	city	Indiana	2011	9876
Kendallville 	city	Indiana	2012	9860
Kendallville 	city	Indiana	2013	9883
Kendallville 	city	Indiana	2014	9902
Kendallville 	city	Indiana	2015	9927
Lake Station 	city	Indiana	2010	12558
Lake Station 	city	Indiana	2011	12471
Lake Station 	city	Indiana	2012	12380
Lake Station 	city	Indiana	2013	12278
Lake Station 	city	Indiana	2014	12182
Lake Station 	city	Indiana	2015	12054
La Porte 	city	Indiana	2010	22043
La Porte 	city	Indiana	2011	22067
La Porte 	city	Indiana	2012	22086
La Porte 	city	Indiana	2013	22022
La Porte 	city	Indiana	2014	22047
La Porte 	city	Indiana	2015	21916
Lawrence 	city	Indiana	2010	46058
Lawrence 	city	Indiana	2011	46333
Lawrence 	city	Indiana	2012	46714
Lawrence 	city	Indiana	2013	47230
Lawrence 	city	Indiana	2014	47561
Lawrence 	city	Indiana	2015	47809
Lawrenceburg 	city	Indiana	2010	5047
Lawrenceburg 	city	Indiana	2011	5039
Lawrenceburg 	city	Indiana	2012	5013
Lawrenceburg 	city	Indiana	2013	5012
Lebanon 	city	Indiana	2010	15809
Lebanon 	city	Indiana	2011	15755
Lebanon 	city	Indiana	2012	15751
Lebanon 	city	Indiana	2013	15793
Lebanon 	city	Indiana	2014	15809
Lebanon 	city	Indiana	2015	15892
Linton 	city	Indiana	2010	5409
Linton 	city	Indiana	2011	5394
Linton 	city	Indiana	2012	5380
Linton 	city	Indiana	2013	5343
Linton 	city	Indiana	2014	5332
Linton 	city	Indiana	2015	5284
Logansport 	city	Indiana	2010	18270
Logansport 	city	Indiana	2011	18223
Logansport 	city	Indiana	2012	18151
Logansport 	city	Indiana	2013	18042
Logansport 	city	Indiana	2014	17970
Logansport 	city	Indiana	2015	17793
Madison 	city	Indiana	2010	12011
Madison 	city	Indiana	2011	11989
Madison 	city	Indiana	2012	12074
Madison 	city	Indiana	2013	12057
Madison 	city	Indiana	2014	12104
Madison 	city	Indiana	2015	12040
Marion 	city	Indiana	2010	29867
Marion 	city	Indiana	2011	29722
Marion 	city	Indiana	2012	29581
Marion 	city	Indiana	2013	29503
Marion 	city	Indiana	2014	29337
Marion 	city	Indiana	2015	29081
Martinsville 	city	Indiana	2010	11812
Martinsville 	city	Indiana	2011	11786
Martinsville 	city	Indiana	2012	11750
Martinsville 	city	Indiana	2013	11731
Martinsville 	city	Indiana	2014	11734
Martinsville 	city	Indiana	2015	11690
Michigan City 	city	Indiana	2010	31460
Michigan City 	city	Indiana	2011	31281
Michigan City 	city	Indiana	2012	31158
Michigan City 	city	Indiana	2013	31517
Michigan City 	city	Indiana	2014	31600
Michigan City 	city	Indiana	2015	31459
Mishawaka 	city	Indiana	2010	48233
Mishawaka 	city	Indiana	2011	48109
Mishawaka 	city	Indiana	2012	48045
Mishawaka 	city	Indiana	2013	48072
Mishawaka 	city	Indiana	2014	48206
Mishawaka 	city	Indiana	2015	48261
Monticello 	city	Indiana	2010	5388
Monticello 	city	Indiana	2011	5357
Monticello 	city	Indiana	2012	5336
Monticello 	city	Indiana	2013	5327
Monticello 	city	Indiana	2014	5343
Monticello 	city	Indiana	2015	5322
Mount Vernon 	city	Indiana	2010	6688
Mount Vernon 	city	Indiana	2011	6646
Mount Vernon 	city	Indiana	2012	6630
Mount Vernon 	city	Indiana	2013	6601
Mount Vernon 	city	Indiana	2014	6582
Mount Vernon 	city	Indiana	2015	6550
Nappanee 	city	Indiana	2010	6662
Nappanee 	city	Indiana	2011	6677
Nappanee 	city	Indiana	2012	6686
Nappanee 	city	Indiana	2013	6708
Nappanee 	city	Indiana	2014	6726
Nappanee 	city	Indiana	2015	6787
New Albany 	city	Indiana	2010	36376
New Albany 	city	Indiana	2011	36416
New Albany 	city	Indiana	2012	36477
New Albany 	city	Indiana	2013	36708
New Albany 	city	Indiana	2014	36615
New Albany 	city	Indiana	2015	36732
New Castle 	city	Indiana	2010	18112
New Castle 	city	Indiana	2011	18023
New Castle 	city	Indiana	2012	17787
New Castle 	city	Indiana	2013	17688
New Castle 	city	Indiana	2014	17663
New Castle 	city	Indiana	2015	17621
New Haven 	city	Indiana	2010	14853
New Haven 	city	Indiana	2011	15151
New Haven 	city	Indiana	2012	15407
New Haven 	city	Indiana	2013	15511
New Haven 	city	Indiana	2014	15599
New Haven 	city	Indiana	2015	15709
North Vernon 	city	Indiana	2010	6719
North Vernon 	city	Indiana	2011	6664
North Vernon 	city	Indiana	2012	6667
North Vernon 	city	Indiana	2013	6694
North Vernon 	city	Indiana	2014	6636
North Vernon 	city	Indiana	2015	6619
Peru 	city	Indiana	2010	11377
Peru 	city	Indiana	2011	11300
Peru 	city	Indiana	2012	11265
Peru 	city	Indiana	2013	11150
Peru 	city	Indiana	2014	11083
Peru 	city	Indiana	2015	11060
Plymouth 	city	Indiana	2010	10026
Plymouth 	city	Indiana	2011	10040
Plymouth 	city	Indiana	2012	10028
Plymouth 	city	Indiana	2013	10018
Plymouth 	city	Indiana	2014	10075
Plymouth 	city	Indiana	2015	10035
Portage 	city	Indiana	2010	36851
Portage 	city	Indiana	2011	36947
Portage 	city	Indiana	2012	36872
Portage 	city	Indiana	2013	36860
Portage 	city	Indiana	2014	36809
Portage 	city	Indiana	2015	36738
Portland 	city	Indiana	2010	6202
Portland 	city	Indiana	2011	6260
Portland 	city	Indiana	2012	6261
Portland 	city	Indiana	2013	6232
Portland 	city	Indiana	2014	6194
Portland 	city	Indiana	2015	6186
Princeton 	city	Indiana	2010	8645
Princeton 	city	Indiana	2011	8633
Princeton 	city	Indiana	2012	8614
Princeton 	city	Indiana	2013	8590
Princeton 	city	Indiana	2014	8629
Princeton 	city	Indiana	2015	8626
Rensselaer 	city	Indiana	2010	5986
Rensselaer 	city	Indiana	2011	5955
Rensselaer 	city	Indiana	2012	5973
Rensselaer 	city	Indiana	2013	5941
Rensselaer 	city	Indiana	2014	5935
Rensselaer 	city	Indiana	2015	5927
Richmond 	city	Indiana	2010	36740
Richmond 	city	Indiana	2011	36797
Richmond 	city	Indiana	2012	36503
Richmond 	city	Indiana	2013	36260
Richmond 	city	Indiana	2014	36042
Richmond 	city	Indiana	2015	35854
Rochester 	city	Indiana	2010	6210
Rochester 	city	Indiana	2011	6186
Rochester 	city	Indiana	2012	6160
Rochester 	city	Indiana	2013	6098
Rochester 	city	Indiana	2014	6114
Rochester 	city	Indiana	2015	6065
Rushville 	city	Indiana	2010	6329
Rushville 	city	Indiana	2011	6311
Rushville 	city	Indiana	2012	6245
Rushville 	city	Indiana	2013	6196
Rushville 	city	Indiana	2014	6136
Rushville 	city	Indiana	2015	6077
Salem 	city	Indiana	2010	6323
Salem 	city	Indiana	2011	6299
Salem 	city	Indiana	2012	6242
Salem 	city	Indiana	2013	6237
Salem 	city	Indiana	2014	6242
Salem 	city	Indiana	2015	6217
Scottsburg 	city	Indiana	2010	6769
Scottsburg 	city	Indiana	2011	6707
Scottsburg 	city	Indiana	2012	6667
Scottsburg 	city	Indiana	2013	6682
Scottsburg 	city	Indiana	2014	6653
Scottsburg 	city	Indiana	2015	6674
Seymour 	city	Indiana	2010	18119
Seymour 	city	Indiana	2011	18355
Seymour 	city	Indiana	2012	18485
Seymour 	city	Indiana	2013	18845
Seymour 	city	Indiana	2014	19136
Seymour 	city	Indiana	2015	19478
Shelbyville 	city	Indiana	2010	19112
Shelbyville 	city	Indiana	2011	19117
Shelbyville 	city	Indiana	2012	19105
Shelbyville 	city	Indiana	2013	19119
Shelbyville 	city	Indiana	2014	19144
Shelbyville 	city	Indiana	2015	19133
Tell City 	city	Indiana	2010	7267
Tell City 	city	Indiana	2011	7263
Tell City 	city	Indiana	2012	7231
Tell City 	city	Indiana	2013	7241
Tell City 	city	Indiana	2014	7227
Tell City 	city	Indiana	2015	7255
Tipton 	city	Indiana	2010	5361
Tipton 	city	Indiana	2011	5348
Tipton 	city	Indiana	2012	5295
Tipton 	city	Indiana	2013	5249
Tipton 	city	Indiana	2014	5197
Tipton 	city	Indiana	2015	5144
Valparaiso 	city	Indiana	2010	31788
Valparaiso 	city	Indiana	2011	31965
Valparaiso 	city	Indiana	2012	32039
Valparaiso 	city	Indiana	2013	32237
Valparaiso 	city	Indiana	2014	32413
Valparaiso 	city	Indiana	2015	32626
Vincennes 	city	Indiana	2010	18392
Vincennes 	city	Indiana	2011	18425
Vincennes 	city	Indiana	2012	18135
Vincennes 	city	Indiana	2013	18102
Vincennes 	city	Indiana	2014	17990
Vincennes 	city	Indiana	2015	18012
Wabash 	city	Indiana	2010	10657
