City	Incorporation	State	Year	Population
Hesperia 	city	California	2012	91913
Hesperia 	city	California	2013	92249
Hesperia 	city	California	2014	92649
Hesperia 	city	California	2015	93295
Highland 	city	California	2010	53234
Highland 	city	California	2011	53752
Highland 	city	California	2012	54090
Highland 	city	California	2013	54372
Highland 	city	California	2014	54594
Highland 	city	California	2015	54854
Huntington Beach 	city	California	2010	191389
Huntington Beach 	city	California	2011	193351
Huntington Beach 	city	California	2012	194816
Huntington Beach 	city	California	2013	198012
Huntington Beach 	city	California	2014	200730
Huntington Beach 	city	California	2015	201899
Huntington Park 	city	California	2010	58137
Huntington Park 	city	California	2011	58452
Huntington Park 	city	California	2012	58730
Huntington Park 	city	California	2013	59050
Huntington Park 	city	California	2014	59317
Huntington Park 	city	California	2015	59430
Indio 	city	California	2010	79652
Indio 	city	California	2011	81159
Indio 	city	California	2012	82495
Indio 	city	California	2013	83715
Indio 	city	California	2014	85607
Indio 	city	California	2015	87533
Inglewood 	city	California	2010	109727
Inglewood 	city	California	2011	110770
Inglewood 	city	California	2012	111299
Inglewood 	city	California	2013	111586
Inglewood 	city	California	2014	111652
Inglewood 	city	California	2015	111666
Irvine 	city	California	2010	213344
Irvine 	city	California	2011	220502
Irvine 	city	California	2012	229609
Irvine 	city	California	2013	236939
Irvine 	city	California	2014	248401
Irvine 	city	California	2015	256927
Jurupa Valley 	city	California	2010	95451
Jurupa Valley 	city	California	2011	96450
Jurupa Valley 	city	California	2012	97325
Jurupa Valley 	city	California	2013	98118
Jurupa Valley 	city	California	2014	98828
Jurupa Valley 	city	California	2015	100314
Laguna Niguel 	city	California	2010	63146
Laguna Niguel 	city	California	2011	63889
Laguna Niguel 	city	California	2012	64347
Laguna Niguel 	city	California	2013	64676
Laguna Niguel 	city	California	2014	65446
Laguna Niguel 	city	California	2015	65806
La Habra 	city	California	2010	60402
La Habra 	city	California	2011	61047
La Habra 	city	California	2012	61452
La Habra 	city	California	2013	61787
La Habra 	city	California	2014	62045
La Habra 	city	California	2015	62131
Lake Elsinore 	city	California	2010	53194
Lake Elsinore 	city	California	2011	54718
Lake Elsinore 	city	California	2012	55760
Lake Elsinore 	city	California	2013	57513
Lake Elsinore 	city	California	2014	60031
Lake Elsinore 	city	California	2015	61981
Lake Forest 	city	California	2010	77593
Lake Forest 	city	California	2011	78447
Lake Forest 	city	California	2012	78990
Lake Forest 	city	California	2013	79472
Lake Forest 	city	California	2014	80120
Lake Forest 	city	California	2015	82492
Lakewood 	city	California	2010	80079
Lakewood 	city	California	2011	80557
Lakewood 	city	California	2012	80940
Lakewood 	city	California	2013	81291
Lakewood 	city	California	2014	81466
Lakewood 	city	California	2015	81611
La Mesa 	city	California	2010	57218
La Mesa 	city	California	2011	57785
La Mesa 	city	California	2012	58316
La Mesa 	city	California	2013	58834
La Mesa 	city	California	2014	59193
La Mesa 	city	California	2015	60089
Lancaster 	city	California	2010	156875
Lancaster 	city	California	2011	158397
Lancaster 	city	California	2012	158798
Lancaster 	city	California	2013	159871
Lancaster 	city	California	2014	160699
Lancaster 	city	California	2015	161103
Livermore 	city	California	2010	81326
Livermore 	city	California	2011	82388
Livermore 	city	California	2012	83690
Livermore 	city	California	2013	85364
Livermore 	city	California	2014	86970
Livermore 	city	California	2015	88126
Lodi 	city	California	2010	62294
Lodi 	city	California	2011	62849
Lodi 	city	California	2012	63225
Lodi 	city	California	2013	63367
Lodi 	city	California	2014	63933
Lodi 	city	California	2015	64596
Lynwood 	city	California	2010	69632
Lynwood 	city	California	2011	69812
Lynwood 	city	California	2012	70833
Lynwood 	city	California	2013	71526
Lynwood 	city	California	2014	71679
Lynwood 	city	California	2015	71989
Madera 	city	California	2010	61550
Madera 	city	California	2011	61973
Madera 	city	California	2012	62542
Madera 	city	California	2013	62964
Madera 	city	California	2014	63606
Madera 	city	California	2015	64208
Manteca 	city	California	2010	67692
Manteca 	city	California	2011	69282
Manteca 	city	California	2012	71011
Manteca 	city	California	2013	71969
Manteca 	city	California	2014	73468
Manteca 	city	California	2015	75448
Menifee 	city	California	2010	78093
Menifee 	city	California	2011	79936
Menifee 	city	California	2012	81411
Menifee 	city	California	2013	83550
Menifee 	city	California	2014	85152
Menifee 	city	California	2015	87174
Merced 	city	California	2010	79165
Merced 	city	California	2011	79858
Merced 	city	California	2012	80520
Merced 	city	California	2013	81108
Merced 	city	California	2014	81646
Merced 	city	California	2015	82436
Milpitas 	city	California	2010	66754
Milpitas 	city	California	2011	67195
Milpitas 	city	California	2012	68989
Milpitas 	city	California	2013	70116
Milpitas 	city	California	2014	73733
Milpitas 	city	California	2015	77604
Mission Viejo 	city	California	2010	93287
Mission Viejo 	city	California	2011	94214
Mission Viejo 	city	California	2012	94959
Mission Viejo 	city	California	2013	96461
Mission Viejo 	city	California	2014	97183
Mission Viejo 	city	California	2015	97156
Modesto 	city	California	2010	203381
Modesto 	city	California	2011	204306
Modesto 	city	California	2012	205700
Modesto 	city	California	2013	207122
Modesto 	city	California	2014	209198
Modesto 	city	California	2015	211266
Montebello 	city	California	2010	62518
Montebello 	city	California	2011	63043
Montebello 	city	California	2012	63356
Montebello 	city	California	2013	63624
Montebello 	city	California	2014	63769
Montebello 	city	California	2015	63921
Monterey Park 	city	California	2010	60274
Monterey Park 	city	California	2011	60628
Monterey Park 	city	California	2012	60905
Monterey Park 	city	California	2013	61163
Monterey Park 	city	California	2014	61298
Monterey Park 	city	California	2015	61468
Moreno Valley 	city	California	2010	194366
Moreno Valley 	city	California	2011	196946
Moreno Valley 	city	California	2012	198824
Moreno Valley 	city	California	2013	201033
Moreno Valley 	city	California	2014	202904
Moreno Valley 	city	California	2015	204198
Mountain View 	city	California	2010	74283
Mountain View 	city	California	2011	75211
Mountain View 	city	California	2012	76662
Mountain View 	city	California	2013	78165
Mountain View 	city	California	2014	79346
Mountain View 	city	California	2015	80435
Murrieta 	city	California	2010	103963
Murrieta 	city	California	2011	105243
Murrieta 	city	California	2012	106530
Murrieta 	city	California	2013	107521
Murrieta 	city	California	2014	108344
Murrieta 	city	California	2015	109830
Napa 	city	California	2010	77112
Napa 	city	California	2011	77739
Napa 	city	California	2012	78357
Napa 	city	California	2013	79090
Napa 	city	California	2014	79915
Napa 	city	California	2015	80434
National City 	city	California	2010	58668
National City 	city	California	2011	59152
National City 	city	California	2012	59554
National City 	city	California	2013	60011
National City 	city	California	2014	60424
National City 	city	California	2015	61060
Newport Beach 	city	California	2010	85378
Newport Beach 	city	California	2011	86242
Newport Beach 	city	California	2012	86818
Newport Beach 	city	California	2013	87282
Newport Beach 	city	California	2014	87178
Newport Beach 	city	California	2015	87127
Norwalk 	city	California	2010	105587
Norwalk 	city	California	2011	106131
Norwalk 	city	California	2012	106364
Norwalk 	city	California	2013	106698
Norwalk 	city	California	2014	106943
Norwalk 	city	California	2015	107140
Novato 	city	California	2010	52008
Novato 	city	California	2011	52726
Novato 	city	California	2012	53256
Novato 	city	California	2013	54217
Novato 	city	California	2014	54947
Novato 	city	California	2015	55530
Oceanside 	city	California	2010	167678
Oceanside 	city	California	2011	169818
Oceanside 	city	California	2012	171615
Oceanside 	city	California	2013	173379
Oceanside 	city	California	2014	174695
Oceanside 	city	California	2015	175691
Ontario 	city	California	2010	164425
Ontario 	city	California	2011	166010
Ontario 	city	California	2012	167095
Ontario 	city	California	2013	167784
Ontario 	city	California	2014	168972
Ontario 	city	California	2015	171214
Orange 	city	California	2010	136830
Orange 	city	California	2011	138442
Orange 	city	California	2012	139468
Orange 	city	California	2013	140238
Orange 	city	California	2014	139819
Orange 	city	California	2015	140992
Oxnard 	city	California	2010	198512
Oxnard 	city	California	2011	200136
Oxnard 	city	California	2012	201496
Oxnard 	city	California	2013	203415
Oxnard 	city	California	2014	205371
Oxnard 	city	California	2015	207254
Palmdale 	city	California	2010	153014
Palmdale 	city	California	2011	154346
Palmdale 	city	California	2012	155448
Palmdale 	city	California	2013	157365
Palmdale 	city	California	2014	157901
Palmdale 	city	California	2015	158351
Palm Desert 	city	California	2013	50551
Palm Desert 	city	California	2014	51172
Palm Desert 	city	California	2015	51869
Palo Alto 	city	California	2010	64587
Palo Alto 	city	California	2011	65446
Palo Alto 	city	California	2012	66237
Palo Alto 	city	California	2013	66807
Palo Alto 	city	California	2014	67015
Palo Alto 	city	California	2015	66853
Paramount 	city	California	2010	54127
Paramount 	city	California	2011	54445
Paramount 	city	California	2012	54775
Paramount 	city	California	2013	55143
Paramount 	city	California	2014	55280
Paramount 	city	California	2015	55412
Pasadena 	city	California	2010	137176
Pasadena 	city	California	2011	137960
Pasadena 	city	California	2012	138612
Pasadena 	city	California	2013	140055
Pasadena 	city	California	2014	140521
Pasadena 	city	California	2015	142250
Perris 	city	California	2010	68848
Perris 	city	California	2011	70364
Perris 	city	California	2012	71268
Perris 	city	California	2013	72433
Perris 	city	California	2014	73734
Perris 	city	California	2015	74971
Petaluma 	city	California	2010	58025
Petaluma 	city	California	2011	58270
Petaluma 	city	California	2012	58807
Petaluma 	city	California	2013	59440
Petaluma 	city	California	2014	59873
Petaluma 	city	California	2015	60438
Pico Rivera 	city	California	2010	62977
Pico Rivera 	city	California	2011	63354
Pico Rivera 	city	California	2012	63659
Pico Rivera 	city	California	2013	63939
Pico Rivera 	city	California	2014	64086
Pico Rivera 	city	California	2015	64218
Pittsburg 	city	California	2010	63546
Pittsburg 	city	California	2011	64623
Pittsburg 	city	California	2012	65633
Pittsburg 	city	California	2013	66807
Pittsburg 	city	California	2014	68162
Pittsburg 	city	California	2015	69424
Placentia 	city	California	2010	50997
Placentia 	city	California	2011	51578
Placentia 	city	California	2012	51989
Placentia 	city	California	2013	52320
Placentia 	city	California	2014	52371
Placentia 	city	California	2015	52495
Pleasanton 	city	California	2010	70449
Pleasanton 	city	California	2011	71268
Pleasanton 	city	California	2012	72281
Pleasanton 	city	California	2013	74265
Pleasanton 	city	California	2014	77758
Pleasanton 	city	California	2015	79510
Pomona 	city	California	2010	149119
Pomona 	city	California	2011	149948
Pomona 	city	California	2012	150870
Pomona 	city	California	2013	151671
Pomona 	city	California	2014	152962
Pomona 	city	California	2015	153266
Porterville 	city	California	2010	54280
Porterville 	city	California	2011	54734
Porterville 	city	California	2012	54953
Porterville 	city	California	2013	55128
Porterville 	city	California	2014	55258
Porterville 	city	California	2015	56058
Poway 	city	California	2015	50157
Rancho Cordova 	city	California	2010	65097
Rancho Cordova 	city	California	2011	66055
Rancho Cordova 	city	California	2012	66893
Rancho Cordova 	city	California	2013	67959
Rancho Cordova 	city	California	2014	69710
Rancho Cordova 	city	California	2015	71017
Rancho Cucamonga 	city	California	2010	166261
Rancho Cucamonga 	city	California	2011	168172
Rancho Cucamonga 	city	California	2012	170419
Rancho Cucamonga 	city	California	2013	171512
Rancho Cucamonga 	city	California	2014	174127
Rancho Cucamonga 	city	California	2015	175236
Redding 	city	California	2010	89919
Redding 	city	California	2011	90376
Redding 	city	California	2012	90675
Redding 	city	California	2013	91100
Redding 	city	California	2014	91579
Redding 	city	California	2015	91582
Redlands 	city	California	2010	68826
Redlands 	city	California	2011	69422
Redlands 	city	California	2012	69825
Redlands 	city	California	2013	70083
Redlands 	city	California	2014	70572
Redlands 	city	California	2015	71035
Redondo Beach 	city	California	2010	66778
Redondo Beach 	city	California	2011	67153
Redondo Beach 	city	California	2012	67501
Redondo Beach 	city	California	2013	67809
Redondo Beach 	city	California	2014	67966
Redondo Beach 	city	California	2015	68166
Redwood City 	city	California	2010	77024
Redwood City 	city	California	2011	78070
Redwood City 	city	California	2012	79319
Redwood City 	city	California	2013	81176
Redwood City 	city	California	2014	82856
Redwood City 	city	California	2015	85288
Rialto 	city	California	2010	99412
Rialto 	city	California	2011	100774
Rialto 	city	California	2012	101617
Rialto 	city	California	2013	102022
Rialto 	city	California	2014	102615
Rialto 	city	California	2015	103132
Richmond 	city	California	2010	104087
Richmond 	city	California	2011	105418
Richmond 	city	California	2012	106615
Richmond 	city	California	2013	107755
Richmond 	city	California	2014	108621
Richmond 	city	California	2015	109708
Riverside 	city	California	2010	305615
Riverside 	city	California	2011	309987
Riverside 	city	California	2012	313212
Riverside 	city	California	2013	316759
Riverside 	city	California	2014	319312
Riverside 	city	California	2015	322424
Rocklin 	city	California	2010	57397
Rocklin 	city	California	2011	58395
Rocklin 	city	California	2012	59003
Rocklin 	city	California	2013	59736
Rocklin 	city	California	2014	60253
Rocklin 	city	California	2015	61213
Rosemead 	city	California	2010	53818
Rosemead 	city	California	2011	54141
Rosemead 	city	California	2012	54416
Rosemead 	city	California	2013	54694
Rosemead 	city	California	2014	54815
Rosemead 	city	California	2015	54908
Roseville 	city	California	2010	119371
Roseville 	city	California	2011	122273
Roseville 	city	California	2012	124130
Roseville 	city	California	2013	126639
Roseville 	city	California	2014	128413
Roseville 	city	California	2015	130269
Salinas 	city	California	2010	150807
Salinas 	city	California	2011	152693
Salinas 	city	California	2012	154334
Salinas 	city	California	2013	155749
Salinas 	city	California	2014	156666
Salinas 	city	California	2015	157380
San Bernardino 	city	California	2010	210234
San Bernardino 	city	California	2011	212022
San Bernardino 	city	California	2012	213276
San Bernardino 	city	California	2013	214205
San Bernardino 	city	California	2014	214869
San Bernardino 	city	California	2015	216108
San Buenaventura (Ventura) 	city	California	2010	107146
San Buenaventura (Ventura) 	city	California	2011	107797
San Buenaventura (Ventura) 	city	California	2012	108601
San Buenaventura (Ventura) 	city	California	2013	109064
San Buenaventura (Ventura) 	city	California	2014	109421
San Buenaventura (Ventura) 	city	California	2015	109708
San Clemente 	city	California	2010	63619
San Clemente 	city	California	2011	64357
San Clemente 	city	California	2012	64810
San Clemente 	city	California	2013	65126
San Clemente 	city	California	2014	65291
San Clemente 	city	California	2015	65526
San Leandro 	city	California	2010	85137
San Leandro 	city	California	2011	86016
San Leandro 	city	California	2012	87130
San Leandro 	city	California	2013	88285
San Leandro 	city	California	2014	89450
San Leandro 	city	California	2015	90712
San Marcos 	city	California	2010	83978
San Marcos 	city	California	2011	85163
San Marcos 	city	California	2012	87101
San Marcos 	city	California	2013	89817
San Marcos 	city	California	2014	92898
San Marcos 	city	California	2015	92931
San Mateo 	city	California	2010	97435
San Mateo 	city	California	2011	98677
San Mateo 	city	California	2012	100023
San Mateo 	city	California	2013	101536
San Mateo 	city	California	2014	102868
San Mateo 	city	California	2015	103536
