City	Incorporation	State	Year	Population
New Er	village (pt.)	Michigan	2014	386
New Er	village (pt.)	Michigan	2015	386
Holland	city (pt.)	Michigan	2010	26112
Holland	city (pt.)	Michigan	2011	26229
Holland	city (pt.)	Michigan	2012	26392
Holland	city (pt.)	Michigan	2013	26537
Holland	city (pt.)	Michigan	2014	26664
Holland	city (pt.)	Michigan	2015	26660
Holland	city (pt.)	Michigan	2010	26112
Holland	city (pt.)	Michigan	2011	26229
Holland	city (pt.)	Michigan	2012	26392
Holland	city (pt.)	Michigan	2013	26537
Holland	city (pt.)	Michigan	2014	26664
Holland	city (pt.)	Michigan	2015	26660
Rees	village (pt.)	Michigan	2010	11
Rees	village (pt.)	Michigan	2011	11
Rees	village (pt.)	Michigan	2012	11
Rees	village (pt.)	Michigan	2013	11
Rees	village (pt.)	Michigan	2014	11
Rees	village (pt.)	Michigan	2015	11
Rees	village (pt.)	Michigan	2010	11
Rees	village (pt.)	Michigan	2011	11
Rees	village (pt.)	Michigan	2012	11
Rees	village (pt.)	Michigan	2013	11
Rees	village (pt.)	Michigan	2014	11
Rees	village (pt.)	Michigan	2015	11
St. Charles	village (pt.)	Michigan	2010	23
St. Charles	village (pt.)	Michigan	2011	23
St. Charles	village (pt.)	Michigan	2012	23
St. Charles	village (pt.)	Michigan	2013	23
St. Charles	village (pt.)	Michigan	2014	22
St. Charles	village (pt.)	Michigan	2015	22
St. Charles	village (pt.)	Michigan	2010	1881
St. Charles	village (pt.)	Michigan	2011	1867
St. Charles	village (pt.)	Michigan	2012	1858
St. Charles	village (pt.)	Michigan	2013	1838
St. Charles	village (pt.)	Michigan	2014	1818
St. Charles	village (pt.)	Michigan	2015	1795
St. Charles	village (pt.)	Michigan	2010	146
St. Charles	village (pt.)	Michigan	2011	145
St. Charles	village (pt.)	Michigan	2012	145
St. Charles	village (pt.)	Michigan	2013	144
St. Charles	village (pt.)	Michigan	2014	142
St. Charles	village (pt.)	Michigan	2015	141
Memphis	city (pt.)	Michigan	2010	359
Memphis	city (pt.)	Michigan	2011	356
Memphis	city (pt.)	Michigan	2012	354
Memphis	city (pt.)	Michigan	2013	353
Memphis	city (pt.)	Michigan	2014	353
Memphis	city (pt.)	Michigan	2015	353
Richmond	city (pt.)	Michigan	2010	2
Richmond	city (pt.)	Michigan	2011	2
Richmond	city (pt.)	Michigan	2012	2
Richmond	city (pt.)	Michigan	2013	2
Richmond	city (pt.)	Michigan	2014	2
Richmond	city (pt.)	Michigan	2015	2
Memphis	city (pt.)	Michigan	2010	359
Memphis	city (pt.)	Michigan	2011	356
Memphis	city (pt.)	Michigan	2012	354
Memphis	city (pt.)	Michigan	2013	353
Memphis	city (pt.)	Michigan	2014	353
Memphis	city (pt.)	Michigan	2015	353
Richmond	city (pt.)	Michigan	2010	2
Richmond	city (pt.)	Michigan	2011	2
Richmond	city (pt.)	Michigan	2012	2
Richmond	city (pt.)	Michigan	2013	2
Richmond	city (pt.)	Michigan	2014	2
Richmond	city (pt.)	Michigan	2015	2
Centr	village (pt.)	Michigan	2010	69
Centr	village (pt.)	Michigan	2011	69
Centr	village (pt.)	Michigan	2012	69
Centr	village (pt.)	Michigan	2013	69
Centr	village (pt.)	Michigan	2014	69
Centr	village (pt.)	Michigan	2015	69
Centr	village (pt.)	Michigan	2010	1356
Centr	village (pt.)	Michigan	2011	1352
Centr	village (pt.)	Michigan	2012	1349
Centr	village (pt.)	Michigan	2013	1348
Centr	village (pt.)	Michigan	2014	1350
Centr	village (pt.)	Michigan	2015	1346
Brown C	city (pt.)	Michigan	2010	1315
Brown C	city (pt.)	Michigan	2011	1305
Brown C	city (pt.)	Michigan	2012	1293
Brown C	city (pt.)	Michigan	2013	1281
Brown C	city (pt.)	Michigan	2014	1272
Brown C	city (pt.)	Michigan	2015	1265
Carson	village (pt.)	Michigan	2010	166
Carson	village (pt.)	Michigan	2011	165
Carson	village (pt.)	Michigan	2012	164
Carson	village (pt.)	Michigan	2013	162
Carson	village (pt.)	Michigan	2014	162
Carson	village (pt.)	Michigan	2015	161
Brown C	city (pt.)	Michigan	2010	1315
Brown C	city (pt.)	Michigan	2011	1305
Brown C	city (pt.)	Michigan	2012	1293
Brown C	city (pt.)	Michigan	2013	1281
Brown C	city (pt.)	Michigan	2014	1272
Brown C	city (pt.)	Michigan	2015	1265
Carson	village (pt.)	Michigan	2010	361
Carson	village (pt.)	Michigan	2011	358
Carson	village (pt.)	Michigan	2012	356
Carson	village (pt.)	Michigan	2013	353
Carson	village (pt.)	Michigan	2014	351
Carson	village (pt.)	Michigan	2015	350
Lennon	village (pt.)	Michigan	2010	429
Lennon	village (pt.)	Michigan	2011	426
Lennon	village (pt.)	Michigan	2012	422
Lennon	village (pt.)	Michigan	2013	421
Lennon	village (pt.)	Michigan	2014	422
Lennon	village (pt.)	Michigan	2015	421
Ovid	village (pt.)	Michigan	2010	6
Ovid	village (pt.)	Michigan	2011	6
Ovid	village (pt.)	Michigan	2012	6
Ovid	village (pt.)	Michigan	2013	6
Ovid	village (pt.)	Michigan	2014	6
Ovid	village (pt.)	Michigan	2015	6
Ovid	village (pt.)	Michigan	2010	6
Ovid	village (pt.)	Michigan	2011	6
Ovid	village (pt.)	Michigan	2012	6
Ovid	village (pt.)	Michigan	2013	6
Ovid	village (pt.)	Michigan	2014	6
Ovid	village (pt.)	Michigan	2015	6
Lennon	village (pt.)	Michigan	2010	429
Lennon	village (pt.)	Michigan	2011	426
Lennon	village (pt.)	Michigan	2012	422
Lennon	village (pt.)	Michigan	2013	421
Lennon	village (pt.)	Michigan	2014	422
Lennon	village (pt.)	Michigan	2015	421
Rees	village (pt.)	Michigan	2010	1448
Rees	village (pt.)	Michigan	2011	1438
Rees	village (pt.)	Michigan	2012	1420
Rees	village (pt.)	Michigan	2013	1409
Rees	village (pt.)	Michigan	2014	1403
Rees	village (pt.)	Michigan	2015	1397
Akron	village (pt.)	Michigan	2010	252
Akron	village (pt.)	Michigan	2011	251
Akron	village (pt.)	Michigan	2012	249
Akron	village (pt.)	Michigan	2013	247
Akron	village (pt.)	Michigan	2014	247
Akron	village (pt.)	Michigan	2015	246
Rees	village (pt.)	Michigan	2010	1448
Rees	village (pt.)	Michigan	2011	1438
Rees	village (pt.)	Michigan	2012	1420
Rees	village (pt.)	Michigan	2013	1409
Rees	village (pt.)	Michigan	2014	1403
Rees	village (pt.)	Michigan	2015	1397
Cass City	village (pt.)	Michigan	2010	2427
Cass City	village (pt.)	Michigan	2011	2415
Cass City	village (pt.)	Michigan	2012	2388
Cass City	village (pt.)	Michigan	2013	2374
Cass City	village (pt.)	Michigan	2014	2366
Cass City	village (pt.)	Michigan	2015	2357
Akron	village (pt.)	Michigan	2010	150
Akron	village (pt.)	Michigan	2011	149
Akron	village (pt.)	Michigan	2012	148
Akron	village (pt.)	Michigan	2013	147
Akron	village (pt.)	Michigan	2014	147
Akron	village (pt.)	Michigan	2015	147
May	village (pt.)	Michigan	2010	950
May	village (pt.)	Michigan	2011	945
May	village (pt.)	Michigan	2012	933
May	village (pt.)	Michigan	2013	928
May	village (pt.)	Michigan	2014	925
May	village (pt.)	Michigan	2015	920
Kingston	village (pt.)	Michigan	2010	385
Kingston	village (pt.)	Michigan	2011	384
Kingston	village (pt.)	Michigan	2012	380
Kingston	village (pt.)	Michigan	2013	378
Kingston	village (pt.)	Michigan	2014	377
Kingston	village (pt.)	Michigan	2015	376
Kingston	village (pt.)	Michigan	2010	55
Kingston	village (pt.)	Michigan	2011	55
Kingston	village (pt.)	Michigan	2012	54
Kingston	village (pt.)	Michigan	2013	54
Kingston	village (pt.)	Michigan	2014	54
Kingston	village (pt.)	Michigan	2015	54
South Haven	city (pt.)	Michigan	2010	4389
South Haven	city (pt.)	Michigan	2011	4379
South Haven	city (pt.)	Michigan	2012	4348
South Haven	city (pt.)	Michigan	2013	4358
South Haven	city (pt.)	Michigan	2014	4359
South Haven	city (pt.)	Michigan	2015	4356
Paw Paw	village (pt.)	Michigan	2010	87
Paw Paw	village (pt.)	Michigan	2011	87
Paw Paw	village (pt.)	Michigan	2012	86
Paw Paw	village (pt.)	Michigan	2013	86
Paw Paw	village (pt.)	Michigan	2014	86
Paw Paw	village (pt.)	Michigan	2015	86
Paw Paw	village (pt.)	Michigan	2010	3441
Paw Paw	village (pt.)	Michigan	2011	3426
Paw Paw	village (pt.)	Michigan	2012	3394
Paw Paw	village (pt.)	Michigan	2013	3392
Paw Paw	village (pt.)	Michigan	2014	3383
Paw Paw	village (pt.)	Michigan	2015	3369
South Haven	city (pt.)	Michigan	2010	4389
South Haven	city (pt.)	Michigan	2011	4379
South Haven	city (pt.)	Michigan	2012	4348
South Haven	city (pt.)	Michigan	2013	4358
South Haven	city (pt.)	Michigan	2014	4359
South Haven	city (pt.)	Michigan	2015	4356
Milan	city (pt.)	Michigan	2010	3776
Milan	city (pt.)	Michigan	2011	3805
Milan	city (pt.)	Michigan	2012	3821
Milan	city (pt.)	Michigan	2013	3850
Milan	city (pt.)	Michigan	2014	3883
Milan	city (pt.)	Michigan	2015	3916
Milan	city (pt.)	Michigan	2010	3776
Milan	city (pt.)	Michigan	2011	3805
Milan	city (pt.)	Michigan	2012	3821
Milan	city (pt.)	Michigan	2013	3850
Milan	city (pt.)	Michigan	2014	3883
Milan	city (pt.)	Michigan	2015	3916
Dexter	village (pt.)	Michigan	2010	3691
Dexter	village (pt.)	Michigan	2011	3737
Dexter	village (pt.)	Michigan	2012	3816
Dexter	village (pt.)	Michigan	2013	3923
Dexter	village (pt.)	Michigan	2014	4022
Dexter	village (pt.)	Michigan	2015	4041
Dexter	village (pt.)	Michigan	2010	465
Dexter	village (pt.)	Michigan	2011	469
Dexter	village (pt.)	Michigan	2012	480
Dexter	village (pt.)	Michigan	2013	493
Dexter	village (pt.)	Michigan	2014	507
Dexter	village (pt.)	Michigan	2015	512
Flat Rock	city (pt.)	Michigan	2010	9901
Flat Rock	city (pt.)	Michigan	2011	9874
Flat Rock	city (pt.)	Michigan	2012	9880
Flat Rock	city (pt.)	Michigan	2013	9843
Flat Rock	city (pt.)	Michigan	2014	9892
Flat Rock	city (pt.)	Michigan	2015	9914
Northville	city (pt.)	Michigan	2010	2734
Northville	city (pt.)	Michigan	2011	2722
Northville	city (pt.)	Michigan	2012	2713
Northville	city (pt.)	Michigan	2013	2687
Northville	city (pt.)	Michigan	2014	2694
Northville	city (pt.)	Michigan	2015	2695
Village of Grosse Pointe Shores	city (pt.)	Michigan	2010	2928
Village of Grosse Pointe Shores	city (pt.)	Michigan	2011	2904
Village of Grosse Pointe Shores	city (pt.)	Michigan	2012	2898
Village of Grosse Pointe Shores	city (pt.)	Michigan	2013	2877
Village of Grosse Pointe Shores	city (pt.)	Michigan	2014	2872
Village of Grosse Pointe Shores	city (pt.)	Michigan	2015	2859
Flat Rock	city (pt.)	Michigan	2010	9901
Flat Rock	city (pt.)	Michigan	2011	9874
Flat Rock	city (pt.)	Michigan	2012	9880
Flat Rock	city (pt.)	Michigan	2013	9843
Flat Rock	city (pt.)	Michigan	2014	9892
Flat Rock	city (pt.)	Michigan	2015	9914
Northville	city (pt.)	Michigan	2010	2734
Northville	city (pt.)	Michigan	2011	2722
Northville	city (pt.)	Michigan	2012	2713
Northville	city (pt.)	Michigan	2013	2687
Northville	city (pt.)	Michigan	2014	2694
Northville	city (pt.)	Michigan	2015	2695
Village of Grosse Pointe Shores	city (pt.)	Michigan	2010	2928
Village of Grosse Pointe Shores	city (pt.)	Michigan	2011	2904
Village of Grosse Pointe Shores	city (pt.)	Michigan	2012	2898
Village of Grosse Pointe Shores	city (pt.)	Michigan	2013	2877
Village of Grosse Pointe Shores	city (pt.)	Michigan	2014	2872
Village of Grosse Pointe Shores	city (pt.)	Michigan	2015	2859
Harr	village (pt.)	Michigan	2010	130
Harr	village (pt.)	Michigan	2011	130
Harr	village (pt.)	Michigan	2012	130
Harr	village (pt.)	Michigan	2013	130
Harr	village (pt.)	Michigan	2014	131
Harr	village (pt.)	Michigan	2015	131
Harr	village (pt.)	Michigan	2010	13
Harr	village (pt.)	Michigan	2011	13
Harr	village (pt.)	Michigan	2012	13
Harr	village (pt.)	Michigan	2013	13
Harr	village (pt.)	Michigan	2014	13
Harr	village (pt.)	Michigan	2015	13
Mesick	village (pt.)	Michigan	2010	394
Mesick	village (pt.)	Michigan	2011	394
Mesick	village (pt.)	Michigan	2012	393
Mesick	village (pt.)	Michigan	2013	393
Mesick	village (pt.)	Michigan	2014	398
Mesick	village (pt.)	Michigan	2015	398
Blaine	city (pt.)	Minnesota	2010	57398
Blaine	city (pt.)	Minnesota	2011	58122
Blaine	city (pt.)	Minnesota	2012	59332
Blaine	city (pt.)	Minnesota	2013	60347
Blaine	city (pt.)	Minnesota	2014	61170
Blaine	city (pt.)	Minnesota	2015	62124
St. Francis	city (pt.)	Minnesota	2010	7230
St. Francis	city (pt.)	Minnesota	2011	7256
St. Francis	city (pt.)	Minnesota	2012	7303
St. Francis	city (pt.)	Minnesota	2013	7319
St. Francis	city (pt.)	Minnesota	2014	7357
St. Francis	city (pt.)	Minnesota	2015	7406
Spring Lake Park	city (pt.)	Minnesota	2010	6239
Spring Lake Park	city (pt.)	Minnesota	2011	6225
Spring Lake Park	city (pt.)	Minnesota	2012	6258
Spring Lake Park	city (pt.)	Minnesota	2013	6267
Spring Lake Park	city (pt.)	Minnesota	2014	6276
Spring Lake Park	city (pt.)	Minnesota	2015	6285
Blaine	city (pt.)	Minnesota	2010	57398
Blaine	city (pt.)	Minnesota	2011	58122
Blaine	city (pt.)	Minnesota	2012	59332
Blaine	city (pt.)	Minnesota	2013	60347
Blaine	city (pt.)	Minnesota	2014	61170
Blaine	city (pt.)	Minnesota	2015	62124
St. Francis	city (pt.)	Minnesota	2010	7230
St. Francis	city (pt.)	Minnesota	2011	7256
St. Francis	city (pt.)	Minnesota	2012	7303
St. Francis	city (pt.)	Minnesota	2013	7319
St. Francis	city (pt.)	Minnesota	2014	7357
St. Francis	city (pt.)	Minnesota	2015	7406
Spring Lake Park	city (pt.)	Minnesota	2010	6239
Spring Lake Park	city (pt.)	Minnesota	2011	6225
Spring Lake Park	city (pt.)	Minnesota	2012	6258
Spring Lake Park	city (pt.)	Minnesota	2013	6267
Spring Lake Park	city (pt.)	Minnesota	2014	6276
Spring Lake Park	city (pt.)	Minnesota	2015	6285
St. Cloud	city (pt.)	Minnesota	2010	6517
St. Cloud	city (pt.)	Minnesota	2011	6569
St. Cloud	city (pt.)	Minnesota	2012	6570
St. Cloud	city (pt.)	Minnesota	2013	6582
St. Cloud	city (pt.)	Minnesota	2014	6615
St. Cloud	city (pt.)	Minnesota	2015	6657
Sartell	city (pt.)	Minnesota	2010	2258
Sartell	city (pt.)	Minnesota	2011	2283
Sartell	city (pt.)	Minnesota	2012	2286
Sartell	city (pt.)	Minnesota	2013	2293
Sartell	city (pt.)	Minnesota	2014	2309
Sartell	city (pt.)	Minnesota	2015	2329
St. Cloud	city (pt.)	Minnesota	2010	6517
St. Cloud	city (pt.)	Minnesota	2011	6569
St. Cloud	city (pt.)	Minnesota	2012	6570
St. Cloud	city (pt.)	Minnesota	2013	6582
St. Cloud	city (pt.)	Minnesota	2014	6615
St. Cloud	city (pt.)	Minnesota	2015	6657
Sartell	city (pt.)	Minnesota	2010	2258
Sartell	city (pt.)	Minnesota	2011	2283
Sartell	city (pt.)	Minnesota	2012	2286
Sartell	city (pt.)	Minnesota	2013	2293
Sartell	city (pt.)	Minnesota	2014	2309
Sartell	city (pt.)	Minnesota	2015	2329
Mankato	city (pt.)	Minnesota	2010	39785
Mankato	city (pt.)	Minnesota	2011	39963
Mankato	city (pt.)	Minnesota	2012	40455
Mankato	city (pt.)	Minnesota	2013	40405
Mankato	city (pt.)	Minnesota	2014	40833
Mankato	city (pt.)	Minnesota	2015	41040
Minnesota Lake	city (pt.)	Minnesota	2010	4
Minnesota Lake	city (pt.)	Minnesota	2011	4
Minnesota Lake	city (pt.)	Minnesota	2012	4
Minnesota Lake	city (pt.)	Minnesota	2013	4
Minnesota Lake	city (pt.)	Minnesota	2014	4
Minnesota Lake	city (pt.)	Minnesota	2015	4
Mankato	city (pt.)	Minnesota	2010	39785
Mankato	city (pt.)	Minnesota	2011	39963
Mankato	city (pt.)	Minnesota	2012	40455
Mankato	city (pt.)	Minnesota	2013	40405
Mankato	city (pt.)	Minnesota	2014	40833
Mankato	city (pt.)	Minnesota	2015	41040
Minnesota Lake	city (pt.)	Minnesota	2010	4
Minnesota Lake	city (pt.)	Minnesota	2011	4
Minnesota Lake	city (pt.)	Minnesota	2012	4
Minnesota Lake	city (pt.)	Minnesota	2013	4
Minnesota Lake	city (pt.)	Minnesota	2014	4
Minnesota Lake	city (pt.)	Minnesota	2015	4
Comfre	city (pt.)	Minnesota	2010	370
Comfre	city (pt.)	Minnesota	2011	367
Comfre	city (pt.)	Minnesota	2012	364
Comfre	city (pt.)	Minnesota	2013	361
Comfre	city (pt.)	Minnesota	2014	358
Comfre	city (pt.)	Minnesota	2015	356
Comfre	city (pt.)	Minnesota	2010	370
Comfre	city (pt.)	Minnesota	2011	367
Comfre	city (pt.)	Minnesota	2012	364
Comfre	city (pt.)	Minnesota	2013	361
Comfre	city (pt.)	Minnesota	2014	358
Comfre	city (pt.)	Minnesota	2015	356
Chanhassen	city (pt.)	Minnesota	2010	23037
Chanhassen	city (pt.)	Minnesota	2011	23464
Chanhassen	city (pt.)	Minnesota	2012	23863
Chanhassen	city (pt.)	Minnesota	2013	24438
Chanhassen	city (pt.)	Minnesota	2014	24932
Chanhassen	city (pt.)	Minnesota	2015	25283
Chanhassen	city (pt.)	Minnesota	2010	23037
Chanhassen	city (pt.)	Minnesota	2011	23464
Chanhassen	city (pt.)	Minnesota	2012	23863
Chanhassen	city (pt.)	Minnesota	2013	24438
Chanhassen	city (pt.)	Minnesota	2014	24932
Chanhassen	city (pt.)	Minnesota	2015	25283
Motle	city (pt.)	Minnesota	2010	11
Motle	city (pt.)	Minnesota	2011	11
Motle	city (pt.)	Minnesota	2012	11
Motle	city (pt.)	Minnesota	2013	11
Motle	city (pt.)	Minnesota	2014	11
Motle	city (pt.)	Minnesota	2015	11
Motle	city (pt.)	Minnesota	2010	11
Motle	city (pt.)	Minnesota	2011	11
Motle	city (pt.)	Minnesota	2012	11
Motle	city (pt.)	Minnesota	2013	11
Motle	city (pt.)	Minnesota	2014	11
Motle	city (pt.)	Minnesota	2015	11
Granite Falls	city (pt.)	Minnesota	2010	854
Granite Falls	city (pt.)	Minnesota	2011	845
Granite Falls	city (pt.)	Minnesota	2012	831
Granite Falls	city (pt.)	Minnesota	2013	825
Granite Falls	city (pt.)	Minnesota	2014	823
Granite Falls	city (pt.)	Minnesota	2015	824
Granite Falls	city (pt.)	Minnesota	2010	854
Granite Falls	city (pt.)	Minnesota	2011	845
Granite Falls	city (pt.)	Minnesota	2012	831
Granite Falls	city (pt.)	Minnesota	2013	825
Granite Falls	city (pt.)	Minnesota	2014	823
Granite Falls	city (pt.)	Minnesota	2015	824
Comfre	city (pt.)	Minnesota	2010	16
Comfre	city (pt.)	Minnesota	2011	16
Comfre	city (pt.)	Minnesota	2012	16
Comfre	city (pt.)	Minnesota	2013	16
Comfre	city (pt.)	Minnesota	2014	16
Comfre	city (pt.)	Minnesota	2015	16
Comfre	city (pt.)	Minnesota	2010	16
Comfre	city (pt.)	Minnesota	2011	16
Comfre	city (pt.)	Minnesota	2012	16
Comfre	city (pt.)	Minnesota	2013	16
Comfre	city (pt.)	Minnesota	2014	16
Comfre	city (pt.)	Minnesota	2015	16
Hastings	city (pt.)	Minnesota	2010	22194
Hastings	city (pt.)	Minnesota	2011	22259
Hastings	city (pt.)	Minnesota	2012	22318
Hastings	city (pt.)	Minnesota	2013	22433
Hastings	city (pt.)	Minnesota	2014	22542
Hastings	city (pt.)	Minnesota	2015	22552
Northfield	city (pt.)	Minnesota	2010	1151
Northfield	city (pt.)	Minnesota	2011	1161
Northfield	city (pt.)	Minnesota	2012	1172
Northfield	city (pt.)	Minnesota	2013	1178
Northfield	city (pt.)	Minnesota	2014	1189
Northfield	city (pt.)	Minnesota	2015	1190
Hastings	city (pt.)	Minnesota	2010	22194
Hastings	city (pt.)	Minnesota	2011	22259
Hastings	city (pt.)	Minnesota	2012	22318
Hastings	city (pt.)	Minnesota	2013	22433
Hastings	city (pt.)	Minnesota	2014	22542
Hastings	city (pt.)	Minnesota	2015	22552
Northfield	city (pt.)	Minnesota	2010	1151
Northfield	city (pt.)	Minnesota	2011	1161
Northfield	city (pt.)	Minnesota	2012	1172
Northfield	city (pt.)	Minnesota	2013	1178
Northfield	city (pt.)	Minnesota	2014	1189
Northfield	city (pt.)	Minnesota	2015	1190
Osakis	city (pt.)	Minnesota	2010	1590
Osakis	city (pt.)	Minnesota	2011	1575
Osakis	city (pt.)	Minnesota	2012	1575
Osakis	city (pt.)	Minnesota	2013	1577
Osakis	city (pt.)	Minnesota	2014	1573
Osakis	city (pt.)	Minnesota	2015	1575
Osakis	city (pt.)	Minnesota	2010	1590
Osakis	city (pt.)	Minnesota	2011	1575
Osakis	city (pt.)	Minnesota	2012	1575
Osakis	city (pt.)	Minnesota	2013	1577
Osakis	city (pt.)	Minnesota	2014	1573
Osakis	city (pt.)	Minnesota	2015	1575
Minnesota Lake	city (pt.)	Minnesota	2010	680
Minnesota Lake	city (pt.)	Minnesota	2011	682
Minnesota Lake	city (pt.)	Minnesota	2012	670
Minnesota Lake	city (pt.)	Minnesota	2013	665
Minnesota Lake	city (pt.)	Minnesota	2014	664
Minnesota Lake	city (pt.)	Minnesota	2015	658
Minnesota Lake	city (pt.)	Minnesota	2010	680
Minnesota Lake	city (pt.)	Minnesota	2011	682
Minnesota Lake	city (pt.)	Minnesota	2012	670
Minnesota Lake	city (pt.)	Minnesota	2013	665
Minnesota Lake	city (pt.)	Minnesota	2014	664
Minnesota Lake	city (pt.)	Minnesota	2015	658
Chatfield	city (pt.)	Minnesota	2010	1571
Chatfield	city (pt.)	Minnesota	2011	1570
Chatfield	city (pt.)	Minnesota	2012	1563
Chatfield	city (pt.)	Minnesota	2013	1553
Chatfield	city (pt.)	Minnesota	2014	1553
Chatfield	city (pt.)	Minnesota	2015	1558
Chatfield	city (pt.)	Minnesota	2010	1571
Chatfield	city (pt.)	Minnesota	2011	1570
Chatfield	city (pt.)	Minnesota	2012	1563
Chatfield	city (pt.)	Minnesota	2013	1553
Chatfield	city (pt.)	Minnesota	2014	1553
Chatfield	city (pt.)	Minnesota	2015	1558
Bellechester	city (pt.)	Minnesota	2010	133
Bellechester	city (pt.)	Minnesota	2011	133
Bellechester	city (pt.)	Minnesota	2012	134
Bellechester	city (pt.)	Minnesota	2013	134
Bellechester	city (pt.)	Minnesota	2014	134
Bellechester	city (pt.)	Minnesota	2015	134
Dennison	city (pt.)	Minnesota	2010	199
Dennison	city (pt.)	Minnesota	2011	200
Dennison	city (pt.)	Minnesota	2012	200
Dennison	city (pt.)	Minnesota	2013	200
Dennison	city (pt.)	Minnesota	2014	200
Dennison	city (pt.)	Minnesota	2015	200
Lake C	city (pt.)	Minnesota	2010	747
Lake C	city (pt.)	Minnesota	2011	748
Lake C	city (pt.)	Minnesota	2012	748
Lake C	city (pt.)	Minnesota	2013	747
Lake C	city (pt.)	Minnesota	2014	747
Lake C	city (pt.)	Minnesota	2015	763
Pine Island	city (pt.)	Minnesota	2010	2561
Pine Island	city (pt.)	Minnesota	2011	2565
Pine Island	city (pt.)	Minnesota	2012	2577
Pine Island	city (pt.)	Minnesota	2013	2584
Pine Island	city (pt.)	Minnesota	2014	2589
Pine Island	city (pt.)	Minnesota	2015	2598
Bellechester	city (pt.)	Minnesota	2010	133
Bellechester	city (pt.)	Minnesota	2011	133
Bellechester	city (pt.)	Minnesota	2012	134
Bellechester	city (pt.)	Minnesota	2013	134
Bellechester	city (pt.)	Minnesota	2014	134
Bellechester	city (pt.)	Minnesota	2015	134
Dennison	city (pt.)	Minnesota	2010	199
Dennison	city (pt.)	Minnesota	2011	200
Dennison	city (pt.)	Minnesota	2012	200
Dennison	city (pt.)	Minnesota	2013	200
Dennison	city (pt.)	Minnesota	2014	200
Dennison	city (pt.)	Minnesota	2015	200
Lake C	city (pt.)	Minnesota	2010	747
Lake C	city (pt.)	Minnesota	2011	748
Lake C	city (pt.)	Minnesota	2012	748
Lake C	city (pt.)	Minnesota	2013	747
Lake C	city (pt.)	Minnesota	2014	747
Lake C	city (pt.)	Minnesota	2015	763
Pine Island	city (pt.)	Minnesota	2010	2561
Pine Island	city (pt.)	Minnesota	2011	2565
Pine Island	city (pt.)	Minnesota	2012	2577
Pine Island	city (pt.)	Minnesota	2013	2584
Pine Island	city (pt.)	Minnesota	2014	2589
Pine Island	city (pt.)	Minnesota	2015	2598
Chanhassen	city (pt.)	Minnesota	2010	48
Chanhassen	city (pt.)	Minnesota	2011	49
Chanhassen	city (pt.)	Minnesota	2012	49
Chanhassen	city (pt.)	Minnesota	2013	49
Chanhassen	city (pt.)	Minnesota	2014	49
Chanhassen	city (pt.)	Minnesota	2015	49
Dayton	city (pt.)	Minnesota	2010	4620
Dayton	city (pt.)	Minnesota	2011	4711
Dayton	city (pt.)	Minnesota	2012	4771
Dayton	city (pt.)	Minnesota	2013	4828
Dayton	city (pt.)	Minnesota	2014	4922
Dayton	city (pt.)	Minnesota	2015	5041
Hanover	city (pt.)	Minnesota	2010	610
Hanover	city (pt.)	Minnesota	2011	616
Hanover	city (pt.)	Minnesota	2012	621
Hanover	city (pt.)	Minnesota	2013	633
Hanover	city (pt.)	Minnesota	2014	661
Hanover	city (pt.)	Minnesota	2015	684
Rockford	city (pt.)	Minnesota	2010	427
Rockford	city (pt.)	Minnesota	2011	433
Rockford	city (pt.)	Minnesota	2012	430
Rockford	city (pt.)	Minnesota	2013	430
Rockford	city (pt.)	Minnesota	2014	430
Rockford	city (pt.)	Minnesota	2015	429
St. Anthon	city (pt.)	Minnesota	2010	5161
St. Anthon	city (pt.)	Minnesota	2011	5227
St. Anthon	city (pt.)	Minnesota	2012	5263
St. Anthon	city (pt.)	Minnesota	2013	5370
St. Anthon	city (pt.)	Minnesota	2014	5580
St. Anthon	city (pt.)	Minnesota	2015	5585
La Crescen	city (pt.)	Minnesota	2010	4856
La Crescen	city (pt.)	Minnesota	2011	4831
La Crescen	city (pt.)	Minnesota	2012	4812
La Crescen	city (pt.)	Minnesota	2013	4813
La Crescen	city (pt.)	Minnesota	2014	4795
La Crescen	city (pt.)	Minnesota	2015	4826
La Crescen	city (pt.)	Minnesota	2010	4856
La Crescen	city (pt.)	Minnesota	2011	4831
La Crescen	city (pt.)	Minnesota	2012	4812
La Crescen	city (pt.)	Minnesota	2013	4813
La Crescen	city (pt.)	Minnesota	2014	4795
La Crescen	city (pt.)	Minnesota	2015	4826
Braham	city (pt.)	Minnesota	2010	1793
Braham	city (pt.)	Minnesota	2011	1805
Braham	city (pt.)	Minnesota	2012	1800
Braham	city (pt.)	Minnesota	2013	1791
Braham	city (pt.)	Minnesota	2014	1789
Braham	city (pt.)	Minnesota	2015	1770
Braham	city (pt.)	Minnesota	2010	1793
Braham	city (pt.)	Minnesota	2011	1805
Braham	city (pt.)	Minnesota	2012	1800
Braham	city (pt.)	Minnesota	2013	1791
Braham	city (pt.)	Minnesota	2014	1789
Braham	city (pt.)	Minnesota	2015	1770
Nashwauk	city (pt.)	Minnesota	2010	982
Nashwauk	city (pt.)	Minnesota	2011	982
Nashwauk	city (pt.)	Minnesota	2012	981
Nashwauk	city (pt.)	Minnesota	2013	981
Nashwauk	city (pt.)	Minnesota	2014	975
Nashwauk	city (pt.)	Minnesota	2015	968
Roosevel	city (pt.)	Minnesota	2010	7
